transaction_id,student_id,course_id,term_id,internal_marks,external_marks,total_marks,grade_point,result_status,attendance_percentage
TRX_0011773,ST_2020_D001_030,CS_304,T_2021-2022_ODD,26,41,67,7,Pass,81
TRX_0011774,ST_2020_D001_030,CS_305,T_2021-2022_ODD,22,35,57,6,Pass,65
TRX_0011775,ST_2020_D001_030,CS_306,T_2021-2022_ODD,21,32,53,6,Pass,71
TRX_0011776,ST_2020_D001_031,CS_301,T_2021-2022_ODD,36,54,90,10,Pass,91
TRX_0011777,ST_2020_D001_031,CS_302,T_2021-2022_ODD,30,47,77,8,Pass,87
TRX_0011778,ST_2020_D001_031,CS_303,T_2021-2022_ODD,33,51,84,9,Pass,91
TRX_0011779,ST_2020_D001_031,CS_304,T_2021-2022_ODD,35,53,88,9,Pass,90
TRX_0011780,ST_2020_D001_031,CS_305,T_2021-2022_ODD,36,55,91,10,Pass,86
TRX_0011781,ST_2020_D001_031,CS_306,T_2021-2022_ODD,37,56,93,10,Pass,100
TRX_0011782,ST_2020_D001_032,CS_301,T_2021-2022_ODD,36,56,92,10,Pass,90
TRX_0011783,ST_2020_D001_032,CS_302,T_2021-2022_ODD,34,52,86,9,Pass,87
TRX_0011784,ST_2020_D001_032,CS_303,T_2021-2022_ODD,36,54,90,10,Pass,90
TRX_0011785,ST_2020_D001_032,CS_304,T_2021-2022_ODD,33,50,83,9,Pass,100
TRX_0011786,ST_2020_D001_032,CS_305,T_2021-2022_ODD,33,51,84,9,Pass,85
TRX_0011787,ST_2020_D001_032,CS_306,T_2021-2022_ODD,32,50,82,9,Pass,98
TRX_0011788,ST_2020_D001_033,CS_301,T_2021-2022_ODD,39,59,98,10,Pass,95
TRX_0011789,ST_2020_D001_033,CS_302,T_2021-2022_ODD,34,51,85,9,Pass,87
TRX_0011790,ST_2020_D001_033,CS_303,T_2021-2022_ODD,31,47,78,8,Pass,90
TRX_0011791,ST_2020_D001_033,CS_304,T_2021-2022_ODD,39,60,99,10,Pass,99
TRX_0011792,ST_2020_D001_033,CS_305,T_2021-2022_ODD,36,54,90,10,Pass,94
TRX_0011793,ST_2020_D001_033,CS_306,T_2021-2022_ODD,39,59,98,10,Pass,95
TRX_0011794,ST_2020_D001_034,CS_301,T_2021-2022_ODD,34,53,87,9,Pass,91
TRX_0011795,ST_2020_D001_034,CS_302,T_2021-2022_ODD,36,56,92,10,Pass,92
TRX_0011796,ST_2020_D001_034,CS_303,T_2021-2022_ODD,31,47,78,8,Pass,86
TRX_0011797,ST_2020_D001_034,CS_304,T_2021-2022_ODD,34,52,86,9,Pass,88
TRX_0011798,ST_2020_D001_034,CS_305,T_2021-2022_ODD,39,59,98,10,Pass,98
TRX_0011799,ST_2020_D001_034,CS_306,T_2021-2022_ODD,33,50,83,9,Pass,100
TRX_0011800,ST_2020_D001_035,CS_301,T_2021-2022_ODD,23,35,58,6,Pass,74
TRX_0011801,ST_2020_D001_035,CS_302,T_2021-2022_ODD,26,39,65,7,Pass,77
TRX_0011802,ST_2020_D001_035,CS_303,T_2021-2022_ODD,29,44,73,8,Pass,67
TRX_0011803,ST_2020_D001_035,CS_304,T_2021-2022_ODD,25,39,64,7,Pass,80
TRX_0011804,ST_2020_D001_035,CS_305,T_2021-2022_ODD,24,38,62,7,Pass,88
TRX_0011805,ST_2020_D001_035,CS_306,T_2021-2022_ODD,27,41,68,7,Pass,70
TRX_0011806,ST_2020_D001_036,CS_301,T_2021-2022_ODD,24,38,62,7,Pass,90
TRX_0011807,ST_2020_D001_036,CS_302,T_2021-2022_ODD,31,48,79,8,Pass,83
TRX_0011808,ST_2020_D001_036,CS_303,T_2021-2022_ODD,23,36,59,6,Pass,67
TRX_0011809,ST_2020_D001_036,CS_304,T_2021-2022_ODD,22,34,56,6,Pass,72
TRX_0011810,ST_2020_D001_036,CS_305,T_2021-2022_ODD,21,33,54,6,Pass,77
TRX_0011811,ST_2020_D001_036,CS_306,T_2021-2022_ODD,27,42,69,7,Pass,83
TRX_0011812,ST_2020_D001_037,CS_301,T_2021-2022_ODD,23,35,58,6,Pass,83
TRX_0011813,ST_2020_D001_037,CS_302,T_2021-2022_ODD,28,42,70,8,Pass,77
TRX_0011814,ST_2020_D001_037,CS_303,T_2021-2022_ODD,25,38,63,7,Pass,90
TRX_0011815,ST_2020_D001_037,CS_304,T_2021-2022_ODD,31,47,78,8,Pass,73
TRX_0011816,ST_2020_D001_037,CS_305,T_2021-2022_ODD,20,31,51,6,Pass,75
TRX_0011817,ST_2020_D001_037,CS_306,T_2021-2022_ODD,27,41,68,7,Pass,84
TRX_0011818,ST_2020_D001_038,CS_301,T_2021-2022_ODD,27,41,68,7,Pass,83
TRX_0011819,ST_2020_D001_038,CS_302,T_2021-2022_ODD,20,30,50,6,Pass,90
TRX_0011820,ST_2020_D001_038,CS_303,T_2021-2022_ODD,20,31,51,6,Pass,87
TRX_0011821,ST_2020_D001_038,CS_304,T_2021-2022_ODD,20,31,51,6,Pass,68
TRX_0011822,ST_2020_D001_038,CS_305,T_2021-2022_ODD,27,42,69,7,Pass,82
TRX_0011823,ST_2020_D001_038,CS_306,T_2021-2022_ODD,24,36,60,7,Pass,82
TRX_0011824,ST_2020_D001_039,CS_301,T_2021-2022_ODD,22,35,57,6,Pass,80
TRX_0011825,ST_2020_D001_039,CS_302,T_2021-2022_ODD,20,30,50,6,Pass,83
TRX_0011826,ST_2020_D001_039,CS_303,T_2021-2022_ODD,31,47,78,8,Pass,82
TRX_0011827,ST_2020_D001_039,CS_304,T_2021-2022_ODD,30,46,76,8,Pass,72
TRX_0011828,ST_2020_D001_039,CS_305,T_2021-2022_ODD,28,44,72,8,Pass,86
TRX_0011829,ST_2020_D001_039,CS_306,T_2021-2022_ODD,22,33,55,6,Pass,75
TRX_0011830,ST_2020_D001_040,CS_301,T_2021-2022_ODD,28,44,72,8,Pass,68
TRX_0011831,ST_2020_D001_040,CS_302,T_2021-2022_ODD,26,41,67,7,Pass,67
TRX_0011832,ST_2020_D001_040,CS_303,T_2021-2022_ODD,25,38,63,7,Pass,84
TRX_0011833,ST_2020_D001_040,CS_304,T_2021-2022_ODD,26,40,66,7,Pass,86
TRX_0011834,ST_2020_D001_040,CS_305,T_2021-2022_ODD,31,47,78,8,Pass,74
TRX_0011835,ST_2020_D001_040,CS_306,T_2021-2022_ODD,22,33,55,6,Pass,74
TRX_0011836,ST_2020_D001_041,CS_301,T_2021-2022_ODD,35,54,89,9,Pass,94
TRX_0011837,ST_2020_D001_041,CS_302,T_2021-2022_ODD,40,60,100,10,Pass,93
TRX_0011838,ST_2020_D001_041,CS_303,T_2021-2022_ODD,38,58,96,10,Pass,94
TRX_0011839,ST_2020_D001_041,CS_304,T_2021-2022_ODD,38,57,95,10,Pass,99
TRX_0011840,ST_2020_D001_041,CS_305,T_2021-2022_ODD,36,55,91,10,Pass,96
TRX_0011841,ST_2020_D001_041,CS_306,T_2021-2022_ODD,36,56,92,10,Pass,90
TRX_0011842,ST_2020_D001_042,CS_301,T_2021-2022_ODD,30,46,76,8,Pass,76
TRX_0011843,ST_2020_D001_042,CS_302,T_2021-2022_ODD,31,47,78,8,Pass,89
TRX_0011844,ST_2020_D001_042,CS_303,T_2021-2022_ODD,24,36,60,7,Pass,80
TRX_0011845,ST_2020_D001_042,CS_304,T_2021-2022_ODD,28,44,72,8,Pass,85
TRX_0011846,ST_2020_D001_042,CS_305,T_2021-2022_ODD,24,37,61,7,Pass,83
TRX_0011847,ST_2020_D001_042,CS_306,T_2021-2022_ODD,26,40,66,7,Pass,89
TRX_0011848,ST_2020_D001_043,CS_301,T_2021-2022_ODD,32,48,80,9,Pass,69
TRX_0011849,ST_2020_D001_043,CS_302,T_2021-2022_ODD,29,44,73,8,Pass,81
TRX_0011850,ST_2020_D001_043,CS_303,T_2021-2022_ODD,30,46,76,8,Pass,68
TRX_0011851,ST_2020_D001_043,CS_304,T_2021-2022_ODD,20,31,51,6,Pass,83
TRX_0011852,ST_2020_D001_043,CS_305,T_2021-2022_ODD,21,33,54,6,Pass,70
TRX_0011853,ST_2020_D001_043,CS_306,T_2021-2022_ODD,25,39,64,7,Pass,67
TRX_0011854,ST_2020_D001_044,CS_301,T_2021-2022_ODD,23,36,59,6,Pass,69
TRX_0011855,ST_2020_D001_044,CS_302,T_2021-2022_ODD,13,20,33,0,Debarred,44
TRX_0011856,ST_2020_D001_044,CS_303,T_2021-2022_ODD,23,35,58,6,Pass,59
TRX_0011857,ST_2020_D001_044,CS_304,T_2021-2022_ODD,14,23,37,0,Fail,74
TRX_0011858,ST_2020_D001_044,CS_305,T_2021-2022_ODD,12,18,30,0,Fail,68
TRX_0011859,ST_2020_D001_044,CS_306,T_2021-2022_ODD,10,15,25,0,Fail,69
TRX_0011860,ST_2020_D001_045,CS_301,T_2021-2022_ODD,29,45,74,8,Pass,75
TRX_0011861,ST_2020_D001_045,CS_302,T_2021-2022_ODD,26,40,66,7,Pass,83
TRX_0011862,ST_2020_D001_045,CS_303,T_2021-2022_ODD,31,48,79,8,Pass,74
TRX_0011863,ST_2020_D001_045,CS_304,T_2021-2022_ODD,31,48,79,8,Pass,73
TRX_0011864,ST_2020_D001_045,CS_305,T_2021-2022_ODD,30,45,75,8,Pass,75
TRX_0011865,ST_2020_D001_045,CS_306,T_2021-2022_ODD,30,45,75,8,Pass,68
TRX_0011866,ST_2020_D001_046,CS_301,T_2021-2022_ODD,15,23,38,0,Fail,57
TRX_0011867,ST_2020_D001_046,CS_302,T_2021-2022_ODD,22,34,56,6,Pass,67
TRX_0011868,ST_2020_D001_046,CS_303,T_2021-2022_ODD,23,35,58,6,Pass,50
TRX_0011869,ST_2020_D001_046,CS_304,T_2021-2022_ODD,23,35,58,6,Pass,65
TRX_0011870,ST_2020_D001_046,CS_305,T_2021-2022_ODD,12,18,30,0,Debarred,46
TRX_0011871,ST_2020_D001_046,CS_306,T_2021-2022_ODD,15,23,38,0,Fail,51
TRX_0011872,ST_2020_D001_047,CS_301,T_2021-2022_ODD,20,30,50,6,Pass,85
TRX_0011873,ST_2020_D001_047,CS_302,T_2021-2022_ODD,26,40,66,7,Pass,71
TRX_0011874,ST_2020_D001_047,CS_303,T_2021-2022_ODD,24,36,60,7,Pass,81
TRX_0011875,ST_2020_D001_047,CS_304,T_2021-2022_ODD,25,38,63,7,Pass,89
TRX_0011876,ST_2020_D001_047,CS_305,T_2021-2022_ODD,21,32,53,6,Pass,82
TRX_0011877,ST_2020_D001_047,CS_306,T_2021-2022_ODD,20,32,52,6,Pass,89
TRX_0011878,ST_2020_D001_048,CS_301,T_2021-2022_ODD,22,35,57,6,Pass,83
TRX_0011879,ST_2020_D001_048,CS_302,T_2021-2022_ODD,26,39,65,7,Pass,84
TRX_0011880,ST_2020_D001_048,CS_303,T_2021-2022_ODD,20,32,52,6,Pass,82
TRX_0011881,ST_2020_D001_048,CS_304,T_2021-2022_ODD,32,48,80,9,Pass,73
TRX_0011882,ST_2020_D001_048,CS_305,T_2021-2022_ODD,27,41,68,7,Pass,75
TRX_0011883,ST_2020_D001_048,CS_306,T_2021-2022_ODD,31,47,78,8,Pass,65
TRX_0011884,ST_2020_D001_049,CS_301,T_2021-2022_ODD,29,44,73,8,Pass,65
TRX_0011885,ST_2020_D001_049,CS_302,T_2021-2022_ODD,27,42,69,7,Pass,90
TRX_0011886,ST_2020_D001_049,CS_303,T_2021-2022_ODD,31,48,79,8,Pass,86
TRX_0011887,ST_2020_D001_049,CS_304,T_2021-2022_ODD,27,41,68,7,Pass,88
TRX_0011888,ST_2020_D001_049,CS_305,T_2021-2022_ODD,30,47,77,8,Pass,85
TRX_0011889,ST_2020_D001_049,CS_306,T_2021-2022_ODD,30,46,76,8,Pass,70
TRX_0011890,ST_2020_D001_050,CS_301,T_2021-2022_ODD,25,39,64,7,Pass,68
TRX_0011891,ST_2020_D001_050,CS_302,T_2021-2022_ODD,27,41,68,7,Pass,79
TRX_0011892,ST_2020_D001_050,CS_303,T_2021-2022_ODD,24,37,61,7,Pass,66
TRX_0011893,ST_2020_D001_050,CS_304,T_2021-2022_ODD,21,33,54,6,Pass,75
TRX_0011894,ST_2020_D001_050,CS_305,T_2021-2022_ODD,30,47,77,8,Pass,82
TRX_0011895,ST_2020_D001_050,CS_306,T_2021-2022_ODD,31,48,79,8,Pass,78
TRX_0011896,ST_2020_D001_051,CS_301,T_2021-2022_ODD,15,23,38,0,Fail,67
TRX_0011897,ST_2020_D001_051,CS_302,T_2021-2022_ODD,19,29,48,5,Pass,54
TRX_0011898,ST_2020_D001_051,CS_303,T_2021-2022_ODD,18,27,45,5,Debarred,45
TRX_0011899,ST_2020_D001_051,CS_304,T_2021-2022_ODD,23,36,59,6,Pass,72
TRX_0011900,ST_2020_D001_051,CS_305,T_2021-2022_ODD,21,33,54,6,Debarred,41
TRX_0011901,ST_2020_D001_051,CS_306,T_2021-2022_ODD,18,27,45,5,Debarred,40
TRX_0011902,ST_2020_D001_052,CS_301,T_2021-2022_ODD,13,20,33,0,Fail,52
TRX_0011903,ST_2020_D001_052,CS_302,T_2021-2022_ODD,10,16,26,0,Fail,65
TRX_0011904,ST_2020_D001_052,CS_303,T_2021-2022_ODD,12,20,32,0,Debarred,47
TRX_0011905,ST_2020_D001_052,CS_304,T_2021-2022_ODD,12,18,30,0,Fail,55
TRX_0011906,ST_2020_D001_052,CS_305,T_2021-2022_ODD,16,24,40,0,Debarred,40
TRX_0011907,ST_2020_D001_052,CS_306,T_2021-2022_ODD,13,20,33,0,Fail,74
TRX_0011908,ST_2020_D001_053,CS_301,T_2021-2022_ODD,34,52,86,9,Pass,100
TRX_0011909,ST_2020_D001_053,CS_302,T_2021-2022_ODD,38,57,95,10,Pass,89
TRX_0011910,ST_2020_D001_053,CS_303,T_2021-2022_ODD,35,53,88,9,Pass,95
TRX_0011911,ST_2020_D001_053,CS_304,T_2021-2022_ODD,32,50,82,9,Pass,88
TRX_0011912,ST_2020_D001_053,CS_305,T_2021-2022_ODD,31,47,78,8,Pass,98
TRX_0011913,ST_2020_D001_053,CS_306,T_2021-2022_ODD,38,59,97,10,Pass,86
TRX_0011914,ST_2020_D001_054,CS_301,T_2021-2022_ODD,24,36,60,7,Pass,81
TRX_0011915,ST_2020_D001_054,CS_302,T_2021-2022_ODD,30,45,75,8,Pass,82
TRX_0011916,ST_2020_D001_054,CS_303,T_2021-2022_ODD,30,47,77,8,Pass,68
TRX_0011917,ST_2020_D001_054,CS_304,T_2021-2022_ODD,28,44,72,8,Pass,81
TRX_0011918,ST_2020_D001_054,CS_305,T_2021-2022_ODD,20,31,51,6,Pass,68
TRX_0011919,ST_2020_D001_054,CS_306,T_2021-2022_ODD,24,36,60,7,Pass,74
TRX_0011920,ST_2020_D001_055,CS_301,T_2021-2022_ODD,13,20,33,0,Debarred,43
TRX_0011921,ST_2020_D001_055,CS_302,T_2021-2022_ODD,15,23,38,0,Fail,59
TRX_0011922,ST_2020_D001_055,CS_303,T_2021-2022_ODD,15,23,38,0,Fail,69
TRX_0011923,ST_2020_D001_055,CS_304,T_2021-2022_ODD,11,18,29,0,Fail,65
TRX_0011924,ST_2020_D001_055,CS_305,T_2021-2022_ODD,23,35,58,6,Pass,61
TRX_0011925,ST_2020_D001_055,CS_306,T_2021-2022_ODD,15,23,38,0,Fail,71
TRX_0011926,ST_2020_D001_056,CS_301,T_2021-2022_ODD,29,45,74,8,Pass,77
TRX_0011927,ST_2020_D001_056,CS_302,T_2021-2022_ODD,21,33,54,6,Pass,77
TRX_0011928,ST_2020_D001_056,CS_303,T_2021-2022_ODD,20,32,52,6,Pass,79
TRX_0011929,ST_2020_D001_056,CS_304,T_2021-2022_ODD,28,44,72,8,Pass,71
TRX_0011930,ST_2020_D001_056,CS_305,T_2021-2022_ODD,26,40,66,7,Pass,76
TRX_0011931,ST_2020_D001_056,CS_306,T_2021-2022_ODD,27,42,69,7,Pass,88
TRX_0011932,ST_2020_D001_057,CS_301,T_2021-2022_ODD,27,41,68,7,Pass,77
TRX_0011933,ST_2020_D001_057,CS_302,T_2021-2022_ODD,22,34,56,6,Pass,72
TRX_0011934,ST_2020_D001_057,CS_303,T_2021-2022_ODD,22,35,57,6,Pass,76
TRX_0011935,ST_2020_D001_057,CS_304,T_2021-2022_ODD,27,42,69,7,Pass,90
TRX_0011936,ST_2020_D001_057,CS_305,T_2021-2022_ODD,28,44,72,8,Pass,66
TRX_0011937,ST_2020_D001_057,CS_306,T_2021-2022_ODD,28,42,70,8,Pass,65
TRX_0011938,ST_2020_D001_058,CS_301,T_2021-2022_ODD,26,41,67,7,Pass,75
TRX_0011939,ST_2020_D001_058,CS_302,T_2021-2022_ODD,30,47,77,8,Pass,75
TRX_0011940,ST_2020_D001_058,CS_303,T_2021-2022_ODD,30,46,76,8,Pass,89
TRX_0011941,ST_2020_D001_058,CS_304,T_2021-2022_ODD,20,32,52,6,Pass,78
TRX_0011942,ST_2020_D001_058,CS_305,T_2021-2022_ODD,28,42,70,8,Pass,76
TRX_0011943,ST_2020_D001_058,CS_306,T_2021-2022_ODD,25,39,64,7,Pass,74
TRX_0011944,ST_2020_D001_059,CS_301,T_2021-2022_ODD,22,35,57,6,Pass,86
TRX_0011945,ST_2020_D001_059,CS_302,T_2021-2022_ODD,28,42,70,8,Pass,67
TRX_0011946,ST_2020_D001_059,CS_303,T_2021-2022_ODD,30,47,77,8,Pass,75
TRX_0011947,ST_2020_D001_059,CS_304,T_2021-2022_ODD,30,46,76,8,Pass,77
TRX_0011948,ST_2020_D001_059,CS_305,T_2021-2022_ODD,22,35,57,6,Pass,77
TRX_0011949,ST_2020_D001_059,CS_306,T_2021-2022_ODD,26,39,65,7,Pass,83
TRX_0011950,ST_2020_D001_060,CS_301,T_2021-2022_ODD,18,29,47,5,Pass,51
TRX_0011951,ST_2020_D001_060,CS_302,T_2021-2022_ODD,12,20,32,0,Fail,62
TRX_0011952,ST_2020_D001_060,CS_303,T_2021-2022_ODD,19,30,49,5,Debarred,46
TRX_0011953,ST_2020_D001_060,CS_304,T_2021-2022_ODD,16,24,40,0,Fail,58
TRX_0011954,ST_2020_D001_060,CS_305,T_2021-2022_ODD,10,17,27,0,Fail,65
TRX_0011955,ST_2020_D001_060,CS_306,T_2021-2022_ODD,22,35,57,6,Debarred,48
TRX_0011956,ST_2020_D002_001,ME_301,T_2021-2022_ODD,22,33,55,6,Pass,55
TRX_0011957,ST_2020_D002_001,ME_302,T_2021-2022_ODD,14,22,36,0,Fail,71
TRX_0011958,ST_2020_D002_001,ME_303,T_2021-2022_ODD,10,16,26,0,Fail,69
TRX_0011959,ST_2020_D002_001,ME_304,T_2021-2022_ODD,23,36,59,6,Pass,50
TRX_0011960,ST_2020_D002_001,ME_305,T_2021-2022_ODD,19,30,49,5,Pass,66
TRX_0011961,ST_2020_D002_001,ME_306,T_2021-2022_ODD,10,15,25,0,Fail,66
TRX_0011962,ST_2020_D002_001,ME_307,T_2021-2022_ODD,16,24,40,0,Fail,61
TRX_0011963,ST_2020_D002_001,ME_308,T_2021-2022_ODD,14,22,36,0,Fail,58
TRX_0011964,ST_2020_D002_002,ME_301,T_2021-2022_ODD,20,32,52,6,Pass,81
TRX_0011965,ST_2020_D002_002,ME_302,T_2021-2022_ODD,30,45,75,8,Pass,77
TRX_0011966,ST_2020_D002_002,ME_303,T_2021-2022_ODD,23,35,58,6,Pass,73
TRX_0011967,ST_2020_D002_002,ME_304,T_2021-2022_ODD,30,46,76,8,Pass,67
TRX_0011968,ST_2020_D002_002,ME_305,T_2021-2022_ODD,28,43,71,8,Pass,87
TRX_0011969,ST_2020_D002_002,ME_306,T_2021-2022_ODD,20,32,52,6,Pass,78
TRX_0011970,ST_2020_D002_002,ME_307,T_2021-2022_ODD,31,47,78,8,Pass,66
TRX_0011971,ST_2020_D002_002,ME_308,T_2021-2022_ODD,27,42,69,7,Pass,68
TRX_0011972,ST_2020_D002_003,ME_301,T_2021-2022_ODD,25,39,64,7,Pass,87
TRX_0011973,ST_2020_D002_003,ME_302,T_2021-2022_ODD,28,42,70,8,Pass,75
TRX_0011974,ST_2020_D002_003,ME_303,T_2021-2022_ODD,24,36,60,7,Pass,71
TRX_0011975,ST_2020_D002_003,ME_304,T_2021-2022_ODD,30,47,77,8,Pass,82
TRX_0011976,ST_2020_D002_003,ME_305,T_2021-2022_ODD,31,48,79,8,Pass,85
TRX_0011977,ST_2020_D002_003,ME_306,T_2021-2022_ODD,25,38,63,7,Pass,74
TRX_0011978,ST_2020_D002_003,ME_307,T_2021-2022_ODD,20,31,51,6,Pass,73
TRX_0011979,ST_2020_D002_003,ME_308,T_2021-2022_ODD,32,48,80,9,Pass,76
TRX_0011980,ST_2020_D002_004,ME_301,T_2021-2022_ODD,20,31,51,6,Pass,68
TRX_0011981,ST_2020_D002_004,ME_302,T_2021-2022_ODD,28,43,71,8,Pass,71
TRX_0011982,ST_2020_D002_004,ME_303,T_2021-2022_ODD,26,41,67,7,Pass,82
TRX_0011983,ST_2020_D002_004,ME_304,T_2021-2022_ODD,21,33,54,6,Pass,65
TRX_0011984,ST_2020_D002_004,ME_305,T_2021-2022_ODD,22,34,56,6,Pass,80
TRX_0011985,ST_2020_D002_004,ME_306,T_2021-2022_ODD,23,35,58,6,Pass,65
TRX_0011986,ST_2020_D002_004,ME_307,T_2021-2022_ODD,26,39,65,7,Pass,69
TRX_0011987,ST_2020_D002_004,ME_308,T_2021-2022_ODD,22,34,56,6,Pass,78
TRX_0011988,ST_2020_D002_005,ME_301,T_2021-2022_ODD,21,33,54,6,Pass,78
TRX_0011989,ST_2020_D002_005,ME_302,T_2021-2022_ODD,30,47,77,8,Pass,81
TRX_0011990,ST_2020_D002_005,ME_303,T_2021-2022_ODD,23,35,58,6,Pass,68
TRX_0011991,ST_2020_D002_005,ME_304,T_2021-2022_ODD,23,35,58,6,Pass,85
TRX_0011992,ST_2020_D002_005,ME_305,T_2021-2022_ODD,23,35,58,6,Pass,86
TRX_0011993,ST_2020_D002_005,ME_306,T_2021-2022_ODD,21,32,53,6,Pass,79
TRX_0011994,ST_2020_D002_005,ME_307,T_2021-2022_ODD,29,45,74,8,Pass,81
TRX_0011995,ST_2020_D002_005,ME_308,T_2021-2022_ODD,22,35,57,6,Pass,83
TRX_0011996,ST_2020_D002_006,ME_301,T_2021-2022_ODD,33,50,83,9,Pass,95
TRX_0011997,ST_2020_D002_006,ME_302,T_2021-2022_ODD,37,56,93,10,Pass,85
TRX_0011998,ST_2020_D002_006,ME_303,T_2021-2022_ODD,38,57,95,10,Pass,98
TRX_0011999,ST_2020_D002_006,ME_304,T_2021-2022_ODD,35,53,88,9,Pass,86
TRX_0012000,ST_2020_D002_006,ME_305,T_2021-2022_ODD,35,54,89,9,Pass,100
TRX_0012001,ST_2020_D002_006,ME_306,T_2021-2022_ODD,39,60,99,10,Pass,93
TRX_0012002,ST_2020_D002_006,ME_307,T_2021-2022_ODD,37,56,93,10,Pass,85
TRX_0012003,ST_2020_D002_006,ME_308,T_2021-2022_ODD,32,48,80,9,Pass,90
TRX_0012004,ST_2020_D002_007,ME_301,T_2021-2022_ODD,26,41,67,7,Pass,81
TRX_0012005,ST_2020_D002_007,ME_302,T_2021-2022_ODD,30,47,77,8,Pass,89
TRX_0012006,ST_2020_D002_007,ME_303,T_2021-2022_ODD,32,48,80,9,Pass,73
TRX_0012007,ST_2020_D002_007,ME_304,T_2021-2022_ODD,26,40,66,7,Pass,84
TRX_0012008,ST_2020_D002_007,ME_305,T_2021-2022_ODD,29,45,74,8,Pass,79
TRX_0012009,ST_2020_D002_007,ME_306,T_2021-2022_ODD,30,47,77,8,Pass,73
TRX_0012010,ST_2020_D002_007,ME_307,T_2021-2022_ODD,29,45,74,8,Pass,75
TRX_0012011,ST_2020_D002_007,ME_308,T_2021-2022_ODD,21,32,53,6,Pass,76
TRX_0012012,ST_2020_D002_008,ME_301,T_2021-2022_ODD,22,35,57,6,Pass,87
TRX_0012013,ST_2020_D002_008,ME_302,T_2021-2022_ODD,24,36,60,7,Pass,89
TRX_0012014,ST_2020_D002_008,ME_303,T_2021-2022_ODD,29,44,73,8,Pass,82
TRX_0012015,ST_2020_D002_008,ME_304,T_2021-2022_ODD,21,33,54,6,Pass,79
TRX_0012016,ST_2020_D002_008,ME_305,T_2021-2022_ODD,21,32,53,6,Pass,80
TRX_0012017,ST_2020_D002_008,ME_306,T_2021-2022_ODD,23,35,58,6,Pass,79
TRX_0012018,ST_2020_D002_008,ME_307,T_2021-2022_ODD,20,30,50,6,Pass,71
TRX_0012019,ST_2020_D002_008,ME_308,T_2021-2022_ODD,32,48,80,9,Pass,85
TRX_0012020,ST_2020_D002_009,ME_301,T_2021-2022_ODD,30,45,75,8,Pass,78
TRX_0012021,ST_2020_D002_009,ME_302,T_2021-2022_ODD,32,48,80,9,Pass,82
TRX_0012022,ST_2020_D002_009,ME_303,T_2021-2022_ODD,21,32,53,6,Pass,82
TRX_0012023,ST_2020_D002_009,ME_304,T_2021-2022_ODD,21,32,53,6,Pass,90
TRX_0012024,ST_2020_D002_009,ME_305,T_2021-2022_ODD,24,38,62,7,Pass,89
TRX_0012025,ST_2020_D002_009,ME_306,T_2021-2022_ODD,29,45,74,8,Pass,73
TRX_0012026,ST_2020_D002_009,ME_307,T_2021-2022_ODD,29,45,74,8,Pass,88
TRX_0012027,ST_2020_D002_009,ME_308,T_2021-2022_ODD,22,34,56,6,Pass,66
TRX_0012028,ST_2020_D002_010,ME_301,T_2021-2022_ODD,32,48,80,9,Pass,74
TRX_0012029,ST_2020_D002_010,ME_302,T_2021-2022_ODD,27,41,68,7,Pass,71
TRX_0012030,ST_2020_D002_010,ME_303,T_2021-2022_ODD,29,45,74,8,Pass,81
TRX_0012031,ST_2020_D002_010,ME_304,T_2021-2022_ODD,31,47,78,8,Pass,81
TRX_0012032,ST_2020_D002_010,ME_305,T_2021-2022_ODD,26,40,66,7,Pass,67
TRX_0012033,ST_2020_D002_010,ME_306,T_2021-2022_ODD,22,34,56,6,Pass,80
TRX_0012034,ST_2020_D002_010,ME_307,T_2021-2022_ODD,26,39,65,7,Pass,82
TRX_0012035,ST_2020_D002_010,ME_308,T_2021-2022_ODD,28,42,70,8,Pass,79
TRX_0012036,ST_2020_D002_011,ME_301,T_2021-2022_ODD,24,37,61,7,Pass,88
TRX_0012037,ST_2020_D002_011,ME_302,T_2021-2022_ODD,22,35,57,6,Pass,81
TRX_0012038,ST_2020_D002_011,ME_303,T_2021-2022_ODD,22,35,57,6,Pass,88
TRX_0012039,ST_2020_D002_011,ME_304,T_2021-2022_ODD,24,38,62,7,Pass,71
TRX_0012040,ST_2020_D002_011,ME_305,T_2021-2022_ODD,29,45,74,8,Pass,74
TRX_0012041,ST_2020_D002_011,ME_306,T_2021-2022_ODD,25,39,64,7,Pass,80
TRX_0012042,ST_2020_D002_011,ME_307,T_2021-2022_ODD,30,46,76,8,Pass,65
TRX_0012043,ST_2020_D002_011,ME_308,T_2021-2022_ODD,21,32,53,6,Pass,73
TRX_0012044,ST_2020_D002_012,ME_301,T_2021-2022_ODD,10,15,25,0,Fail,54
TRX_0012045,ST_2020_D002_012,ME_302,T_2021-2022_ODD,12,20,32,0,Debarred,40
TRX_0012046,ST_2020_D002_012,ME_303,T_2021-2022_ODD,14,23,37,0,Fail,62
TRX_0012047,ST_2020_D002_012,ME_304,T_2021-2022_ODD,20,31,51,6,Pass,72
TRX_0012048,ST_2020_D002_012,ME_305,T_2021-2022_ODD,14,22,36,0,Debarred,41
TRX_0012049,ST_2020_D002_012,ME_306,T_2021-2022_ODD,13,20,33,0,Fail,74
TRX_0012050,ST_2020_D002_012,ME_307,T_2021-2022_ODD,13,20,33,0,Fail,65
